arm,node,role,attack_start_s,t_s,trust
zero_trust,srv6,drop,30,124.765,0.119900
zero_trust,srv6,drop,30,125.971,0.119900
zero_trust,srv6,drop,30,127.079,0.119900
zero_trust,srv6,drop,30,128.575,0.119900
zero_trust,srv6,drop,30,129.882,0.119900
zero_trust,srv6,drop,30,131.307,0.119900
zero_trust,srv6,drop,30,132.549,0.119900
zero_trust,srv6,drop,30,133.941,0.119900
zero_trust,srv6,drop,30,135.149,0.119900
zero_trust,srv6,drop,30,136.252,0.119900
zero_trust,srv6,drop,30,137.420,0.119900
zero_trust,srv6,drop,30,138.555,0.119900
zero_trust,srv6,drop,30,139.924,0.119900
zero_trust,srv6,drop,30,141.194,0.119900
zero_trust,srv6,drop,30,142.427,0.119900
zero_trust,srv6,drop,30,143.581,0.119900
zero_trust,srv6,drop,30,144.779,0.119900
zero_trust,srv6,drop,30,146.161,0.119900
zero_trust,srv6,drop,30,147.523,0.119900
zero_trust,srv6,drop,30,148.573,0.119900
zero_trust,srv6,drop,30,149.670,0.119900
zero_trust,srv6,drop,30,151.189,0.119900
zero_trust,srv6,drop,30,152.257,0.119900
zero_trust,srv6,drop,30,153.572,0.119900
zero_trust,srv6,drop,30,154.789,0.119900
zero_trust,srv6,drop,30,156.082,0.119900
zero_trust,srv6,drop,30,157.530,0.119900
zero_trust,srv6,drop,30,158.804,0.119900
zero_trust,srv6,drop,30,160.042,0.119900
zero_trust,srv6,drop,30,161.120,0.119900
zero_trust,srv6,drop,30,162.351,0.119900
zero_trust,srv6,drop,30,163.550,0.119900
zero_trust,srv6,drop,30,164.814,0.119900
zero_trust,srv6,drop,30,165.973,0.119900
zero_trust,srv6,drop,30,167.675,0.119900
zero_trust,srv6,drop,30,168.858,0.119900
zero_trust,srv6,drop,30,170.017,0.119900
zero_trust,srv6,drop,30,171.314,0.119900
zero_trust,srv6,drop,30,172.408,0.119900
zero_trust,srv6,drop,30,173.535,0.119900
zero_trust,srv6,drop,30,174.808,0.119900
zero_trust,srv6,drop,30,176.364,0.119900
zero_trust,srv6,drop,30,177.479,0.119900
zero_trust,srv6,drop,30,178.858,0.119900
zero_trust,srv6,drop,30,180.048,0.119900
zero_trust,srv6,drop,30,181.316,0.213500
zero_trust,srv6,drop,30,182.510,0.213500
zero_trust,srv6,drop,30,183.722,0.213500
zero_trust,srv6,drop,30,184.917,0.213500
zero_trust,srv6,drop,30,185.988,0.213500
zero_trust,srv6,drop,30,187.302,0.213500
zero_trust,srv6,drop,30,188.486,0.213500
zero_trust,srv6,drop,30,189.595,0.213500
zero_trust,srv6,drop,30,190.967,0.213500
zero_trust,srv6,drop,30,192.022,0.213500
zero_trust,srv6,drop,30,193.392,0.213500
zero_trust,srv6,drop,30,194.910,0.213500
zero_trust,srv6,drop,30,196.183,0.213500
zero_trust,srv6,drop,30,197.461,0.213500
zero_trust,srv6,drop,30,198.675,0.213500
zero_trust,srv6,drop,30,199.999,0.213500
zero_trust,srv6,drop,30,201.201,0.213500
zero_trust,srv6,drop,30,202.332,0.213500
zero_trust,srv6,drop,30,203.578,0.213500
zero_trust,srv6,drop,30,204.691,0.213500
zero_trust,srv6,drop,30,205.951,0.213500
zero_trust,srv6,drop,30,207.025,0.213500
zero_trust,srv6,drop,30,208.239,0.213500
zero_trust,srv6,drop,30,209.299,0.213500
zero_trust,srv6,drop,30,210.498,0.213500
zero_trust,srv6,drop,30,211.596,0.213500
zero_trust,srv6,drop,30,212.726,0.213500
zero_trust,srv6,drop,30,213.992,0.213500
zero_trust,srv6,drop,30,215.139,0.213500
zero_trust,srv6,drop,30,216.246,0.213500
zero_trust,srv6,drop,30,217.365,0.213500
zero_trust,srv6,drop,30,218.509,0.213500
zero_trust,srv6,drop,30,219.698,0.213500
zero_trust,srv6,drop,30,220.871,0.213500
zero_trust,srv6,drop,30,222.016,0.213500
zero_trust,srv6,drop,30,223.214,0.213500
zero_trust,srv6,drop,30,224.363,0.213500
zero_trust,srv6,drop,30,225.557,0.213500
zero_trust,srv6,drop,30,226.919,0.213500
zero_trust,srv6,drop,30,228.007,0.213500
zero_trust,srv6,drop,30,229.524,0.213500
zero_trust,srv6,drop,30,230.761,0.213500
zero_trust,srv6,drop,30,231.913,0.213500
zero_trust,srv6,drop,30,233.094,0.213500
zero_trust,srv6,drop,30,234.627,0.213500
zero_trust,srv6,drop,30,235.696,0.213500
zero_trust,srv6,drop,30,236.969,0.213500
zero_trust,srv6,drop,30,239.129,0.213500
zero_trust,srv6,drop,30,240.329,0.213500
zero_trust,srv6,drop,30,241.577,0.213500
zero_trust,srv6,drop,30,242.656,0.213500
zero_trust,srv6,drop,30,243.791,0.213500
zero_trust,srv6,drop,30,245.024,0.213500
zero_trust,srv6,drop,30,246.360,0.213500
zero_trust,srv6,drop,30,247.564,0.213500
zero_trust,srv6,drop,30,248.707,0.213500
zero_trust,srv6,drop,30,249.871,0.213500
zero_trust,srv6,drop,30,251.098,0.213500
zero_trust,srv6,drop,30,252.228,0.213500
zero_trust,srv6,drop,30,253.539,0.213500
zero_trust,srv6,drop,30,254.681,0.213500
zero_trust,srv6,drop,30,255.902,0.213500
zero_trust,srv6,drop,30,257.108,0.213500
zero_trust,srv6,drop,30,258.353,0.213500
zero_trust,srv6,drop,30,259.583,0.213500
zero_trust,srv6,drop,30,260.827,0.213500
zero_trust,srv6,drop,30,261.992,0.213500
zero_trust,srv6,drop,30,263.300,0.213500
zero_trust,srv6,drop,30,264.383,0.213500
zero_trust,srv6,drop,30,265.542,0.213500
zero_trust,srv6,drop,30,266.821,0.213500
zero_trust,srv6,drop,30,267.916,0.213500
zero_trust,srv6,drop,30,269.434,0.213500
zero_trust,srv6,drop,30,270.562,0.213500
zero_trust,srv6,drop,30,272.747,0.213500
zero_trust,srv6,drop,30,273.857,0.213500
zero_trust,srv6,drop,30,275.016,0.213500
zero_trust,srv6,drop,30,276.237,0.213500
zero_trust,srv6,drop,30,277.545,0.213500
zero_trust,srv6,drop,30,278.723,0.213500
zero_trust,srv6,drop,30,279.840,0.213500
zero_trust,srv6,drop,30,281.024,0.213500
zero_trust,srv6,drop,30,282.270,0.213500
zero_trust,srv6,drop,30,283.545,0.213500
zero_trust,srv6,drop,30,284.866,0.213500
zero_trust,srv6,drop,30,286.017,0.213500
zero_trust,srv6,drop,30,287.268,0.213500
zero_trust,srv6,drop,30,288.352,0.213500
zero_trust,srv6,drop,30,289.663,0.213500
zero_trust,srv6,drop,30,290.798,0.213500
zero_trust,srv6,drop,30,291.878,0.213500
zero_trust,srv6,drop,30,293.059,0.213500
zero_trust,srv6,drop,30,294.168,0.213500
zero_trust,srv6,drop,30,295.545,0.213500
zero_trust,srv6,drop,30,296.712,0.213500
zero_trust,srv6,drop,30,297.762,0.213500
zero_trust,srv6,drop,30,299.035,0.213500
zero_trust,srv6,drop,30,300.109,0.213500
zero_trust,srv6,drop,30,301.190,0.213500
zero_trust,srv6,drop,30,302.403,0.213500
zero_trust,srv6,drop,30,303.544,0.213500
zero_trust,srv6,drop,30,305.704,0.213500
zero_trust,srv6,drop,30,306.812,0.213500
zero_trust,srv6,drop,30,307.904,0.213500
zero_trust,srv6,drop,30,309.042,0.213500
zero_trust,srv7,none,0,0.021,0.500000
zero_trust,srv7,none,0,1.028,0.500000
zero_trust,srv7,none,0,2.040,0.500000
zero_trust,srv7,none,0,3.048,0.500000
zero_trust,srv7,none,0,4.258,0.500000
zero_trust,srv7,none,0,5.290,0.500000
zero_trust,srv7,none,0,7.153,0.500000
zero_trust,srv7,none,0,8.186,0.500000
zero_trust,srv7,none,0,9.219,0.500000
zero_trust,srv7,none,0,10.252,0.715500
zero_trust,srv7,none,0,11.285,0.715500
zero_trust,srv7,none,0,12.317,0.734500
zero_trust,srv7,none,0,13.351,0.734500
zero_trust,srv7,none,0,14.384,0.798900
zero_trust,srv7,none,0,15.417,0.798900
zero_trust,srv7,none,0,16.468,0.798500
zero_trust,srv7,none,0,17.500,0.777400
zero_trust,srv7,none,0,18.532,0.783200
zero_trust,srv7,none,0,19.565,0.775000
zero_trust,srv7,none,0,20.597,0.775000
zero_trust,srv7,none,0,21.629,0.813300
zero_trust,srv7,none,0,22.662,0.813300
zero_trust,srv7,none,0,23.695,0.795800
zero_trust,srv7,none,0,24.814,0.778200
zero_trust,srv7,none,0,25.995,0.811900
zero_trust,srv7,none,0,27.309,0.810000
zero_trust,srv7,none,0,28.427,0.769700
zero_trust,srv7,none,0,29.729,0.769700
zero_trust,srv7,none,0,30.877,0.804900
zero_trust,srv7,none,0,32.151,0.799200
zero_trust,srv7,none,0,33.386,0.812300
zero_trust,srv7,none,0,34.731,0.772300
zero_trust,srv7,none,0,35.977,0.772300
zero_trust,srv7,none,0,37.124,0.772100
zero_trust,srv7,none,0,38.191,0.789300
zero_trust,srv7,none,0,39.710,0.807200
zero_trust,srv7,none,0,40.889,0.794600
zero_trust,srv7,none,0,42.097,0.783600
zero_trust,srv7,none,0,43.402,0.793900
zero_trust,srv7,none,0,44.976,0.799800
zero_trust,srv7,none,0,46.089,0.804900
zero_trust,srv7,none,0,47.266,0.804900
zero_trust,srv7,none,0,48.488,0.811200
zero_trust,srv7,none,0,49.754,0.809400
zero_trust,srv7,none,0,51.036,0.784600
zero_trust,srv7,none,0,52.081,0.795400
zero_trust,srv7,none,0,53.418,0.794800
zero_trust,srv7,none,0,54.611,0.798700
zero_trust,srv7,none,0,55.762,0.810100
zero_trust,srv7,none,0,57.057,0.804100
zero_trust,srv7,none,0,58.265,0.811400
zero_trust,srv7,none,0,59.545,0.816600
zero_trust,srv7,none,0,60.893,0.804400
zero_trust,srv7,none,0,62.035,0.799700
zero_trust,srv7,none,0,63.212,0.802500
zero_trust,srv7,none,0,64.384,0.810100
zero_trust,srv7,none,0,65.496,0.801400
zero_trust,srv7,none,0,66.700,0.799400
zero_trust,srv7,none,0,67.868,0.811300
zero_trust,srv7,none,0,68.933,0.812800
zero_trust,srv7,none,0,70.403,0.811700
zero_trust,srv7,none,0,71.866,0.804300
zero_trust,srv7,none,0,73.058,0.798600
zero_trust,srv7,none,0,74.389,0.811700
zero_trust,srv7,none,0,75.591,0.808200
zero_trust,srv7,none,0,76.802,0.812000
zero_trust,srv7,none,0,78.099,0.797500
zero_trust,srv7,none,0,79.349,0.800000
zero_trust,srv7,none,0,80.825,0.807300
zero_trust,srv7,none,0,82.088,0.807500
zero_trust,srv7,none,0,83.549,0.810600
zero_trust,srv7,none,0,85.499,0.807300
zero_trust,srv7,none,0,86.581,0.811600
zero_trust,srv7,none,0,87.785,0.809300
zero_trust,srv7,none,0,88.991,0.798700
zero_trust,srv7,none,0,90.344,0.796800
zero_trust,srv7,none,0,91.447,0.809200
zero_trust,srv7,none,0,92.555,0.810600
zero_trust,srv7,none,0,93.772,0.810600
zero_trust,srv7,none,0,94.928,0.811600
zero_trust,srv7,none,0,96.073,0.803700
zero_trust,srv7,none,0,97.303,0.798200
zero_trust,srv7,none,0,98.631,0.810900
zero_trust,srv7,none,0,99.758,0.797900
zero_trust,srv7,none,0,101.231,0.755800
zero_trust,srv7,none,0,102.463,0.803500
zero_trust,srv7,none,0,103.645,0.800300
zero_trust,srv7,none,0,104.813,0.801900
zero_trust,srv7,none,0,105.923,0.811400
zero_trust,srv7,none,0,107.016,0.814600
zero_trust,srv7,none,0,108.258,0.801100
zero_trust,srv7,none,0,109.371,0.804800
zero_trust,srv7,none,0,110.514,0.798600
zero_trust,srv7,none,0,112.035,0.808500
zero_trust,srv7,none,0,113.124,0.805100
zero_trust,srv7,none,0,114.281,0.815200
zero_trust,srv7,none,0,115.377,0.806900
zero_trust,srv7,none,0,116.636,0.793600
zero_trust,srv7,none,0,117.807,0.810600
zero_trust,srv7,none,0,118.992,0.796900
zero_trust,srv7,none,0,120.203,0.801500
zero_trust,srv7,none,0,121.349,0.806200
zero_trust,srv7,none,0,122.403,0.810600
zero_trust,srv7,none,0,123.506,0.796100
zero_trust,srv7,none,0,124.765,0.812600
zero_trust,srv7,none,0,125.971,0.745700
zero_trust,srv7,none,0,127.079,0.810100
zero_trust,srv7,none,0,128.575,0.737500
zero_trust,srv7,none,0,129.882,0.737500
zero_trust,srv7,none,0,131.307,0.737500
zero_trust,srv7,none,0,132.549,0.803200
zero_trust,srv7,none,0,133.941,0.798900
zero_trust,srv7,none,0,135.149,0.804300
zero_trust,srv7,none,0,136.252,0.804300
zero_trust,srv7,none,0,137.420,0.807200
zero_trust,srv7,none,0,138.555,0.798400
zero_trust,srv7,none,0,139.924,0.804000
zero_trust,srv7,none,0,141.194,0.802500
zero_trust,srv7,none,0,142.427,0.795800
zero_trust,srv7,none,0,143.581,0.808000
zero_trust,srv7,none,0,144.779,0.802200
zero_trust,srv7,none,0,146.161,0.802400
zero_trust,srv7,none,0,147.523,0.797500
zero_trust,srv7,none,0,148.573,0.810300
zero_trust,srv7,none,0,149.670,0.816400
zero_trust,srv7,none,0,151.189,0.802800
zero_trust,srv7,none,0,152.257,0.810200
zero_trust,srv7,none,0,153.572,0.802800
zero_trust,srv7,none,0,154.789,0.789700
zero_trust,srv7,none,0,156.082,0.796400
zero_trust,srv7,none,0,157.530,0.814200
zero_trust,srv7,none,0,158.804,0.797300
zero_trust,srv7,none,0,160.042,0.786700
zero_trust,srv7,none,0,161.120,0.796700
zero_trust,srv7,none,0,162.351,0.796500
zero_trust,srv7,none,0,163.550,0.799100
zero_trust,srv7,none,0,164.814,0.795500
zero_trust,srv7,none,0,165.973,0.810600
zero_trust,srv7,none,0,167.675,0.811100
zero_trust,srv7,none,0,168.858,0.786000
zero_trust,srv7,none,0,170.017,0.812300
zero_trust,srv7,none,0,171.314,0.802100
zero_trust,srv7,none,0,172.408,0.809200
zero_trust,srv7,none,0,173.535,0.815500
zero_trust,srv7,none,0,174.808,0.799400
zero_trust,srv7,none,0,176.364,0.794000
zero_trust,srv7,none,0,177.479,0.801100
zero_trust,srv7,none,0,178.858,0.794800
zero_trust,srv7,none,0,180.048,0.808000
zero_trust,srv7,none,0,181.316,0.800600
zero_trust,srv7,none,0,182.510,0.791300
zero_trust,srv7,none,0,183.722,0.800800
zero_trust,srv7,none,0,184.917,0.785400
zero_trust,srv7,none,0,185.988,0.806500
zero_trust,srv7,none,0,187.302,0.799700
zero_trust,srv7,none,0,188.486,0.806200
zero_trust,srv7,none,0,189.595,0.809100
zero_trust,srv7,none,0,190.967,0.810000
zero_trust,srv7,none,0,192.022,0.797100
zero_trust,srv7,none,0,193.392,0.809800
zero_trust,srv7,none,0,194.910,0.786000
zero_trust,srv7,none,0,196.183,0.776100
zero_trust,srv7,none,0,197.461,0.811200
zero_trust,srv7,none,0,198.675,0.801100
zero_trust,srv7,none,0,199.999,0.805100
zero_trust,srv7,none,0,201.201,0.796000
zero_trust,srv7,none,0,202.332,0.803300
zero_trust,srv7,none,0,203.578,0.809800
zero_trust,srv7,none,0,204.691,0.794400
zero_trust,srv7,none,0,205.951,0.806400
zero_trust,srv7,none,0,207.025,0.809500
zero_trust,srv7,none,0,208.239,0.811300
zero_trust,srv7,none,0,209.299,0.780100
zero_trust,srv7,none,0,210.498,0.814900
zero_trust,srv7,none,0,211.596,0.802900
zero_trust,srv7,none,0,212.726,0.793900
zero_trust,srv7,none,0,213.992,0.804400
zero_trust,srv7,none,0,215.139,0.789200
zero_trust,srv7,none,0,216.246,0.797200
zero_trust,srv7,none,0,217.365,0.795900
zero_trust,srv7,none,0,218.509,0.802800
zero_trust,srv7,none,0,219.698,0.810000
zero_trust,srv7,none,0,220.871,0.794300
zero_trust,srv7,none,0,222.016,0.819900
zero_trust,srv7,none,0,223.214,0.809500
zero_trust,srv7,none,0,224.363,0.780000
zero_trust,srv7,none,0,225.557,0.799300
zero_trust,srv7,none,0,226.919,0.808200
zero_trust,srv7,none,0,228.007,0.810500
zero_trust,srv7,none,0,229.524,0.796600
zero_trust,srv7,none,0,230.761,0.810800
zero_trust,srv7,none,0,231.913,0.814100
zero_trust,srv7,none,0,233.094,0.801400
zero_trust,srv7,none,0,234.627,0.805700
zero_trust,srv7,none,0,235.696,0.798600
zero_trust,srv7,none,0,236.969,0.805900
zero_trust,srv7,none,0,239.129,0.813100
zero_trust,srv7,none,0,240.329,0.811100
zero_trust,srv7,none,0,241.577,0.806700
zero_trust,srv7,none,0,242.656,0.805100
zero_trust,srv7,none,0,243.791,0.807000
zero_trust,srv7,none,0,245.024,0.792200
zero_trust,srv7,none,0,246.360,0.796900
zero_trust,srv7,none,0,247.564,0.811000
zero_trust,srv7,none,0,248.707,0.811600
zero_trust,srv7,none,0,249.871,0.811200
zero_trust,srv7,none,0,251.098,0.811600
zero_trust,srv7,none,0,252.228,0.779000
zero_trust,srv7,none,0,253.539,0.799700
zero_trust,srv7,none,0,254.681,0.812000
zero_trust,srv7,none,0,255.902,0.764900
zero_trust,srv7,none,0,257.108,0.798100
zero_trust,srv7,none,0,258.353,0.806100
zero_trust,srv7,none,0,259.583,0.796400
zero_trust,srv7,none,0,260.827,0.822500
zero_trust,srv7,none,0,261.992,0.797700
zero_trust,srv7,none,0,263.300,0.797700
zero_trust,srv7,none,0,264.383,0.803400
zero_trust,srv7,none,0,265.542,0.799700
zero_trust,srv7,none,0,266.821,0.808100
zero_trust,srv7,none,0,267.916,0.794800
zero_trust,srv7,none,0,269.434,0.760400
zero_trust,srv7,none,0,270.562,0.801200
zero_trust,srv7,none,0,272.747,0.816800
zero_trust,srv7,none,0,273.857,0.796900
zero_trust,srv7,none,0,275.016,0.797600
zero_trust,srv7,none,0,276.237,0.777800
zero_trust,srv7,none,0,277.545,0.798800
zero_trust,srv7,none,0,278.723,0.795600
zero_trust,srv7,none,0,279.840,0.796100
zero_trust,srv7,none,0,281.024,0.806000
zero_trust,srv7,none,0,282.270,0.801400
zero_trust,srv7,none,0,283.545,0.809200
zero_trust,srv7,none,0,284.866,0.812500
zero_trust,srv7,none,0,286.017,0.798000
zero_trust,srv7,none,0,287.268,0.794900
zero_trust,srv7,none,0,288.352,0.809800
zero_trust,srv7,none,0,289.663,0.803800
zero_trust,srv7,none,0,290.798,0.812300
zero_trust,srv7,none,0,291.878,0.802000
zero_trust,srv7,none,0,293.059,0.799100
zero_trust,srv7,none,0,294.168,0.793400
zero_trust,srv7,none,0,295.545,0.806600
zero_trust,srv7,none,0,296.712,0.809200
zero_trust,srv7,none,0,297.762,0.810900
zero_trust,srv7,none,0,299.035,0.808900
zero_trust,srv7,none,0,300.109,0.808500
zero_trust,srv7,none,0,301.190,0.805200
zero_trust,srv7,none,0,302.403,0.802400
zero_trust,srv7,none,0,303.544,0.808600
zero_trust,srv7,none,0,305.704,0.806000
zero_trust,srv7,none,0,306.812,0.808400
zero_trust,srv7,none,0,307.904,0.795800
zero_trust,srv7,none,0,309.042,0.801100
zero_trust,srv8,onoff,50,0.021,0.500000
zero_trust,srv8,onoff,50,1.028,0.500000
zero_trust,srv8,onoff,50,2.040,0.500000
zero_trust,srv8,onoff,50,3.048,0.500000
zero_trust,srv8,onoff,50,4.258,0.500000
zero_trust,srv8,onoff,50,5.290,0.678500
zero_trust,srv8,onoff,50,7.153,0.678500
zero_trust,srv8,onoff,50,8.186,0.768100
zero_trust,srv8,onoff,50,9.219,0.768100
zero_trust,srv8,onoff,50,10.252,0.766400
zero_trust,srv8,onoff,50,11.285,0.766400
zero_trust,srv8,onoff,50,12.317,0.787800
zero_trust,srv8,onoff,50,13.351,0.787800
zero_trust,srv8,onoff,50,14.384,0.793200
zero_trust,srv8,onoff,50,15.417,0.793200
zero_trust,srv8,onoff,50,16.468,0.775700
zero_trust,srv8,onoff,50,17.500,0.768700
zero_trust,srv8,onoff,50,18.532,0.800600
zero_trust,srv8,onoff,50,19.565,0.774300
zero_trust,srv8,onoff,50,20.597,0.804900
zero_trust,srv8,onoff,50,21.629,0.813700
zero_trust,srv8,onoff,50,22.662,0.806500
zero_trust,srv8,onoff,50,23.695,0.801100
zero_trust,srv8,onoff,50,24.814,0.803500
zero_trust,srv8,onoff,50,25.995,0.799900
zero_trust,srv8,onoff,50,27.309,0.814000
zero_trust,srv8,onoff,50,28.427,0.814000
zero_trust,srv8,onoff,50,29.729,0.799600
zero_trust,srv8,onoff,50,30.877,0.811000
zero_trust,srv8,onoff,50,32.151,0.800600
zero_trust,srv8,onoff,50,33.386,0.803600
zero_trust,srv8,onoff,50,34.731,0.799600
zero_trust,srv8,onoff,50,35.977,0.803800
zero_trust,srv8,onoff,50,37.124,0.808800
zero_trust,srv8,onoff,50,38.191,0.800900
zero_trust,srv8,onoff,50,39.710,0.808200
zero_trust,srv8,onoff,50,40.889,0.799000
zero_trust,srv8,onoff,50,42.097,0.801600
zero_trust,srv8,onoff,50,43.402,0.810300
zero_trust,srv8,onoff,50,44.976,0.797000
zero_trust,srv8,onoff,50,46.089,0.812200
zero_trust,srv8,onoff,50,47.266,0.798700
zero_trust,srv8,onoff,50,48.488,0.811100
zero_trust,srv8,onoff,50,49.754,0.810600
zero_trust,srv8,onoff,50,51.036,0.816600
zero_trust,srv8,onoff,50,52.081,0.808500
zero_trust,srv8,onoff,50,53.418,0.806900
zero_trust,srv8,onoff,50,54.611,0.808600
zero_trust,srv8,onoff,50,55.762,0.722300
zero_trust,srv8,onoff,50,57.057,0.722300
zero_trust,srv8,onoff,50,58.265,0.722300
zero_trust,srv8,onoff,50,59.545,0.722300
zero_trust,srv8,onoff,50,60.893,0.722300
zero_trust,srv8,onoff,50,62.035,0.722300
zero_trust,srv8,onoff,50,63.212,0.722300
zero_trust,srv8,onoff,50,64.384,0.722300
zero_trust,srv8,onoff,50,65.496,0.722300
zero_trust,srv8,onoff,50,66.700,0.769300
zero_trust,srv8,onoff,50,67.868,0.812300
zero_trust,srv8,onoff,50,68.933,0.807700
zero_trust,srv8,onoff,50,70.403,0.804400
zero_trust,srv8,onoff,50,71.866,0.810500
zero_trust,srv8,onoff,50,73.058,0.807100
zero_trust,srv8,onoff,50,74.389,0.422500
zero_trust,srv8,onoff,50,75.591,0.786600
zero_trust,srv8,onoff,50,76.802,0.786600
zero_trust,srv8,onoff,50,78.099,0.644300
zero_trust,srv8,onoff,50,79.349,0.644300
zero_trust,srv8,onoff,50,80.825,0.644300
zero_trust,srv8,onoff,50,82.088,0.644300
zero_trust,srv8,onoff,50,83.549,0.644300
zero_trust,srv8,onoff,50,85.499,0.644300
zero_trust,srv8,onoff,50,86.581,0.644300
zero_trust,srv8,onoff,50,87.785,0.644300
zero_trust,srv8,onoff,50,88.991,0.792100
zero_trust,srv8,onoff,50,90.344,0.810300
zero_trust,srv8,onoff,50,91.447,0.811200
zero_trust,srv8,onoff,50,92.555,0.798200
zero_trust,srv8,onoff,50,93.772,0.812500
zero_trust,srv8,onoff,50,94.928,0.792000
zero_trust,srv8,onoff,50,96.073,0.794800
zero_trust,srv8,onoff,50,97.303,0.794800
zero_trust,srv8,onoff,50,98.631,0.610700
zero_trust,srv8,onoff,50,99.758,0.610700
zero_trust,srv8,onoff,50,101.231,0.680700
zero_trust,srv8,onoff,50,102.463,0.680700
zero_trust,srv8,onoff,50,103.645,0.680700
zero_trust,srv8,onoff,50,104.813,0.680700
zero_trust,srv8,onoff,50,105.923,0.680700
zero_trust,srv8,onoff,50,107.016,0.680700
zero_trust,srv8,onoff,50,108.258,0.680700
zero_trust,srv8,onoff,50,109.371,0.797900
zero_trust,srv8,onoff,50,110.514,0.792100
zero_trust,srv8,onoff,50,112.035,0.792100
zero_trust,srv8,onoff,50,113.124,0.806000
zero_trust,srv8,onoff,50,114.281,0.803000
zero_trust,srv8,onoff,50,115.377,0.765600
zero_trust,srv8,onoff,50,116.636,0.722300
zero_trust,srv8,onoff,50,117.807,0.725500
zero_trust,srv8,onoff,50,118.992,0.746500
zero_trust,srv8,onoff,50,120.203,0.746500
zero_trust,srv8,onoff,50,121.349,0.746500
zero_trust,srv8,onoff,50,122.403,0.746500
zero_trust,srv8,onoff,50,123.506,0.746500
zero_trust,srv8,onoff,50,124.765,0.746500
zero_trust,srv8,onoff,50,125.971,0.746500
zero_trust,srv8,onoff,50,127.079,0.746500
zero_trust,srv8,onoff,50,128.575,0.746500
zero_trust,srv8,onoff,50,129.882,0.749700
zero_trust,srv8,onoff,50,131.307,0.801300
zero_trust,srv8,onoff,50,132.549,0.792900
zero_trust,srv8,onoff,50,133.941,0.807000
zero_trust,srv8,onoff,50,135.149,0.803000
zero_trust,srv8,onoff,50,136.252,0.811400
zero_trust,srv8,onoff,50,137.420,0.729200
zero_trust,srv8,onoff,50,138.555,0.694000
zero_trust,srv8,onoff,50,139.924,0.694000
zero_trust,srv8,onoff,50,141.194,0.694000
zero_trust,srv8,onoff,50,142.427,0.694000
zero_trust,srv8,onoff,50,143.581,0.694000
zero_trust,srv8,onoff,50,144.779,0.694000
zero_trust,srv8,onoff,50,146.161,0.694000
zero_trust,srv8,onoff,50,147.523,0.694000
zero_trust,srv8,onoff,50,148.573,0.694000
zero_trust,srv8,onoff,50,149.670,0.694000
zero_trust,srv8,onoff,50,151.189,0.779800
zero_trust,srv8,onoff,50,152.257,0.779800
zero_trust,srv8,onoff,50,153.572,0.805300
zero_trust,srv8,onoff,50,154.789,0.810600
zero_trust,srv8,onoff,50,156.082,0.811200
zero_trust,srv8,onoff,50,157.530,0.599200
zero_trust,srv8,onoff,50,158.804,0.669300
zero_trust,srv8,onoff,50,160.042,0.669300
zero_trust,srv8,onoff,50,161.120,0.669300
zero_trust,srv8,onoff,50,162.351,0.669300
zero_trust,srv8,onoff,50,163.550,0.669300
zero_trust,srv8,onoff,50,164.814,0.669300
zero_trust,srv8,onoff,50,165.973,0.669300
zero_trust,srv8,onoff,50,167.675,0.669300
zero_trust,srv8,onoff,50,168.858,0.669300
zero_trust,srv8,onoff,50,170.017,0.693500
zero_trust,srv8,onoff,50,171.314,0.729900
zero_trust,srv8,onoff,50,172.408,0.792500
zero_trust,srv8,onoff,50,173.535,0.790700
zero_trust,srv8,onoff,50,174.808,0.810000
zero_trust,srv8,onoff,50,176.364,0.816300
zero_trust,srv8,onoff,50,177.479,0.663600
zero_trust,srv8,onoff,50,178.858,0.738200
zero_trust,srv8,onoff,50,180.048,0.738200
zero_trust,srv8,onoff,50,181.316,0.738200
zero_trust,srv8,onoff,50,182.510,0.738200
zero_trust,srv8,onoff,50,183.722,0.738200
zero_trust,srv8,onoff,50,184.917,0.738200
zero_trust,srv8,onoff,50,185.988,0.738200
zero_trust,srv8,onoff,50,187.302,0.738200
zero_trust,srv8,onoff,50,188.486,0.738200
zero_trust,srv8,onoff,50,189.595,0.636200
zero_trust,srv8,onoff,50,190.967,0.636200
zero_trust,srv8,onoff,50,192.022,0.636200
zero_trust,srv8,onoff,50,193.392,0.636200
zero_trust,srv8,onoff,50,194.910,0.636200
zero_trust,srv8,onoff,50,196.183,0.636200
zero_trust,srv8,onoff,50,197.461,0.689500
zero_trust,srv8,onoff,50,198.675,0.740000
zero_trust,srv8,onoff,50,199.999,0.720400
zero_trust,srv8,onoff,50,201.201,0.720400
zero_trust,srv8,onoff,50,202.332,0.720400
zero_trust,srv8,onoff,50,203.578,0.720400
zero_trust,srv8,onoff,50,204.691,0.720400
zero_trust,srv8,onoff,50,205.951,0.720400
zero_trust,srv8,onoff,50,207.025,0.720400
zero_trust,srv8,onoff,50,208.239,0.720400
zero_trust,srv8,onoff,50,209.299,0.667800
zero_trust,srv8,onoff,50,210.498,0.667800
zero_trust,srv8,onoff,50,211.596,0.667800
zero_trust,srv8,onoff,50,212.726,0.807500
zero_trust,srv8,onoff,50,213.992,0.795600
zero_trust,srv8,onoff,50,215.139,0.805500
zero_trust,srv8,onoff,50,216.246,0.798100
zero_trust,srv8,onoff,50,217.365,0.808900
zero_trust,srv8,onoff,50,218.509,0.716300
